"Postcode","OA_Code","Total","Percentage"
"SK104AG","E00093967",4,8
"SK104AG","E00094220",47,92
"SK104AN","E00094211",7,78
"SK104AN","E00094215",2,22
"SK104BH","E00094220",67,96
"SK104BH","E00174345",3,4
"SK104BW","E00094218",59,98
"SK104BW","E00094220",1,2
"SK104BX","E00094218",2,6
"SK104BX","E00094219",29,94
"SK104DD","E00094219",104,99
"SK104DD","E00094220",1,1
"SK104DG","E00094215",43,96
"SK104DG","E00094218",2,4
"SK104DJ","E00094212",7,18
"SK104DJ","E00094213",31,82
"SK104ED","E00093752",2,33
"SK104ED","E00094221",4,67
"SK104EW","E00093751",2,10
"SK104EW","E00094214",19,90
"SK104HP","E00094212",22,96
"SK104HP","E00094213",1,4
"SK104HT","E00094212",2,7
"SK104HT","E00094213",27,93
"SK104JG","E00094213",30,94
"SK104JG","E00094222",2,6
"SK104LE","E00094205",6,75
"SK104LE","E00094206",2,25
"SK104LF","E00094205",39,95
"SK104LF","E00094222",2,5
"SK104LH","E00094210",33,73
"SK104LH","E00094222",12,27
"SK104QA","E00094208",1,14
"SK104QA","E00174345",6,86
"SK104QE","E00094208",7,64
"SK104QE","E00174345",4,36
"SK104QN","E00093860",3,8
"SK104QN","E00094210",34,92
"SK104QT","E00094208",30,94
"SK104QT","E00174345",2,6
"SK104QZ","E00094208",2,50
"SK104QZ","E00094210",2,50
"SK104RN","E00093854",4,67
"SK104RN","E00093860",2,33
"SK104RS","E00093854",16,89
"SK104RS","E00093860",2,11
"SK104RX","E00093854",2,15
"SK104RX","E00093860",11,85
"SK104TY","E00093762",3,3
"SK104TY","E00093763",97,97
"SK104XQ","E00094215",13,93
"SK104XQ","E00094218",1,7
"SK105AJ","E00093743",8,67
"SK105AJ","E00093751",4,33
"SK105AP","E00093743",1,2
"SK105AP","E00093744",45,98
"SK105BJ","E00093731",15,22
"SK105BJ","E00093741",54,78
"SK105BP","E00093745",11,17
"SK105BP","E00093746",30,46
"SK105BP","E00094230",24,37
"SK105DW","E00093731",51,89
"SK105DW","E00093736",6,11
"SK105EF","E00093752",2,10
"SK105EF","E00093753",18,90
"SK105HS","E00093737",55,58
"SK105HS","E00093752",40,42
"SK105HX","E00093732",17,30
"SK105HX","E00093754",39,70
"SK105HZ","E00093732",53,87
"SK105HZ","E00093754",8,13
"SK105JB","E00093732",1,25
"SK105JB","E00093742",3,75
"SK105JR","E00093729",1,2
"SK105JR","E00093738",49,98
"SK105LF","E00093737",38,73
"SK105LF","E00093754",14,27
"SK105LP","E00093730",32,47
"SK105LP","E00093731",5,7
"SK105LP","E00093739",31,46
"SK105LT","E00093731",32,59
"SK105LT","E00093739",22,41
"SK105LY","E00093731",2,4
"SK105LY","E00093739",45,88
"SK105LY","E00093741",4,8
"SK105NE","E00093742",2,2
"SK105NE","E00093744",104,98
"SK105PA","E00093730",57,97
"SK105PA","E00093731",2,3
"SK105PW","E00093730",2,3
"SK105PW","E00093734",1,2
"SK105PW","E00093736",58,95
"SK105PX","E00093734",1,2
"SK105PX","E00093735",56,93
"SK105PX","E00093736",3,5
"SK105PY","E00093735",37,39
"SK105PY","E00093745",58,61
"SK105QT","E00093730",25,93
"SK105QT","E00093731",2,7
"SK105RE","E00093745",1,1
"SK105RE","E00093746",88,99
"SK105RU","E00093798",5,9
"SK105RU","E00094227",44,81
"SK105RU","E00094229",5,9
"SK105RZ","E00093798",4,33
"SK105RZ","E00094227",8,67
"SK105SD","E00093733",13,87
"SK105SD","E00094206",2,13
"SK105SG","E00093798",5,14
"SK105SG","E00094227",32,86
"SK105SQ","E00093738",2,7
"SK105SQ","E00094206",25,93
"SK105TA","E00094223",15,71
"SK105TA","E00094231",6,29
"SK105TL","E00094229",1,2
"SK105TL","E00094231",48,98
"SK105XL","E00094226",3,13
"SK105XL","E00094229",21,88
"SK110AB","E00094223",3,75
"SK110AB","E00094231",1,25
"SK110AD","E00094004",5,18
"SK110AD","E00094231",23,82
"SK110AJ","E00094004",12,86
"SK110AJ","E00094231",2,14
"SK110AP","E00094004",4,27
"SK110AP","E00094231",11,73
"SK110AQ","E00094004",11,92
"SK110AQ","E00094237",1,8
"SK110AW","E00094231",13,87
"SK110AW","E00094232",2,13
"SK110BJ","E00094232",1,14
"SK110BJ","E00094239",6,86
"SK110BQ","E00094232",11,85
"SK110BQ","E00151834",2,15
"SK110DP","E00094235",28,97
"SK110DP","E00094237",1,3
"SK110DZ","E00094234",1,1
"SK110DZ","E00094238",110,99
"SK110HE","E00094079",20,63
"SK110HE","E00094234",12,38
"SK110HT","E00094234",71,97
"SK110HT","E00094238",2,3
"SK110JA","E00093817",3,18
"SK110JA","E00094235",14,82
"SK110JD","E00093815",1,5
"SK110JD","E00094235",19,95
"SK110JH","E00093815",2,10
"SK110JH","E00093817",18,90
"SK110LD","E00094078",86,98
"SK110LD","E00094235",2,2
"SK110LG","E00094078",27,96
"SK110LG","E00094079",1,4
"SK110LH","E00094078",76,97
"SK110LH","E00094079",2,3
"SK110ND","E00094004",4,21
"SK110ND","E00094232",15,79
"SK110NZ","E00093815",57,85
"SK110NZ","E00094239",10,15
"SK110PB","E00093815",34,92
"SK110PB","E00151866",3,8
"SK110QE","E00094239",47,85
"SK110QE","E00151831",8,15
"SK110QL","E00093815",3,5
"SK110QL","E00094235",17,30
"SK110QL","E00094239",37,65
"SK110RA","E00151862",12,55
"SK110RA","E00151866",10,45
"SK110RB","E00151831",12,57
"SK110RB","E00151866",9,43
"SK110RE","E00094239",2,9
"SK110RE","E00151831",20,91
"SK110RF","E00151831",7,54
"SK110RF","E00151833",6,46
"SK110SF","E00151831",8,67
"SK110SF","E00151866",4,33
"SK110SL","E00151831",7,18
"SK110SL","E00151833",32,82
"SK110SQ","E00151831",15,50
"SK110SQ","E00151866",15,50
"SK110SR","E00151831",16,89
"SK110SR","E00151833",2,11
"SK116EB","E00093999",26,96
"SK116EB","E00174348",1,4
"SK116NN","E00093988",2,17
"SK116NN","E00174350",10,83
"SK116QN","E00093991",42,91
"SK116QN","E00093993",4,9
"SK116QY","E00093982",3,5
"SK116QY","E00093987",58,95
"SK116RN","E00093994",92,98
"SK116RN","E00093996",2,2
"SK116RP","E00093993",20,30
"SK116RP","E00093994",46,70
"SK116RY","E00093988",2,3
"SK116RY","E00093993",66,97
"SK116TA","E00094005",74,97
"SK116TA","E00094019",2,3
"SK116TF","E00094005",15,71
"SK116TF","E00094065",6,29
"SK116UA","E00093988",14,35
"SK116UA","E00094056",26,65
"SK116UB","E00093988",32,56
"SK116UB","E00094058",25,44
"SK116UD","E00093998",33,55
"SK116UD","E00094058",27,45
"SK117AA","E00094017",12,26
"SK117AA","E00174350",34,74
"SK117DD","E00094013",26,87
"SK117DD","E00094015",4,13
"SK117EA","E00094007",73,92
"SK117EA","E00094237",6,8
"SK117ED","E00094003",109,95
"SK117ED","E00094007",4,3
"SK117ED","E00094237",2,2
"SK117GD","E00094004",5,56
"SK117GD","E00094237",4,44
"SK117GQ","E00174369",13,43
"SK117GQ","E00174399",17,57
"SK117HP","E00094006",1,11
"SK117HP","E00094017",8,89
"SK117JW","E00094066",2,2
"SK117JW","E00094070",112,98
"SK117JX","E00094006",1,50
"SK117JX","E00094071",1,50
"SK117LP","E00094003",21,95
"SK117LP","E00094007",1,5
"SK117NA","E00093988",5,83
"SK117NA","E00174350",1,17
"SK117NJ","E00094017",4,9
"SK117NJ","E00094019",40,91
"SK117NX","E00094006",47,98
"SK117NX","E00094017",1,2
"SK117PG","E00094065",25,74
"SK117PG","E00094066",9,26
"SK117PS","E00094065",6,20
"SK117PS","E00094066",24,80
"SK117QE","E00094065",3,8
"SK117QE","E00094066",1,3
"SK117QE","E00094067",32,89
"SK117RB","E00094068",107,96
"SK117RB","E00094069",5,4
"SK117RH","E00094069",20,14
"SK117RH","E00094072",120,86
"SK117RN","E00094070",1,5
"SK117RN","E00094071",20,95
"SK117RT","E00094063",110,99
"SK117RT","E00094075",1,1
"SK117UU","E00093821",10,56
"SK117UU","E00094041",8,44
"SK117UW","E00094037",30,63
"SK117UW","E00094052",16,33
"SK117UW","E00174369",2,4
"SK117WA","E00094012",86,87
"SK117WA","E00094013",13,13
"SK117XA","E00093818",56,98
"SK117XA","E00093821",1,2
"SK117XE","E00174369",108,54
"SK117XE","E00174399",93,46
"SK117XF","E00174369",3,38
"SK117XF","E00174399",5,63
"SK117YF","E00094054",68,99
"SK117YF","E00094059",1,1
"SK117YH","E00094054",3,5
"SK117YH","E00094059",56,95
"SK118AA","E00093998",49,67
"SK118AA","E00094057",24,33
"SK118AE","E00093981",48,61
"SK118AE","E00094057",31,39
"SK118BA","E00094056",1,2
"SK118BA","E00094058",45,98
"SK118BN","E00094056",30,53
"SK118BN","E00094068",27,47
"SK118BQ","E00094055",1,2
"SK118BQ","E00094056",42,98
"SK118BR","E00094005",46,51
"SK118BR","E00094056",25,27
"SK118BR","E00094065",20,22
"SK118BU","E00094019",38,58
"SK118BU","E00094056",28,42
"SK118EB","E00093987",1,1
"SK118EB","E00093990",87,99
"SK118EF","E00093986",1,11
"SK118EF","E00093987",8,89
"SK118EG","E00093987",46,98
"SK118EG","E00093990",1,2
"SK118EQ","E00093980",4,3
"SK118EQ","E00093989",131,97
"SK118GB","E00093986",53,95
"SK118GB","E00093990",3,5
"SK118HG","E00093995",1,4
"SK118HG","E00093997",27,96
"SK118HP","E00093986",16,89
"SK118HP","E00094047",2,11
"SK118JQ","E00093990",68,99
"SK118JQ","E00094048",1,1
"SK118JR","E00093997",51,82
"SK118JR","E00094057",11,18
"SK118JU","E00093997",10,42
"SK118JU","E00094049",5,21
"SK118JU","E00094052",9,38
"SK118JX","E00093997",6,86
"SK118JX","E00094048",1,14
"SK118NA","E00094036",66,97
"SK118NA","E00094108",2,3
"SK118ND","E00094108",93,99
"SK118ND","E00094109",1,1
"SK118PD","E00094038",1,8
"SK118PD","E00094044",12,92
"SK118QA","E00093943",6,9
"SK118QA","E00094045",58,91
"SK118QB","E00094045",36,44
"SK118QB","E00094099",45,56
"SK118QN","E00094050",54,50
"SK118QN","E00094104",54,50
"SK118RA","E00093956",13,14
"SK118RA","E00094099",82,85
"SK118RA","E00094115",1,1
"SK118RJ","E00094101",86,98
"SK118RJ","E00094102",2,2
"SK118SR","E00094100",2,1
"SK118SR","E00094103",135,99
"SK118SW","E00094113",11,32
"SK118SW","E00094114",23,68
"SK118TU","E00093979",82,87
"SK118TU","E00094100",12,13
"SK118TZ","E00094100",65,86
"SK118TZ","E00094115",11,14
"SK119AH","E00093757",24,92
"SK119AH","E00093762",2,8
"SK119AY","E00093755",1,3
"SK119AY","E00093756",36,97
"SK119BB","E00093755",19,83
"SK119BB","E00094151",4,17
"SK119BD","E00093758",7,24
"SK119BD","E00094151",22,76
"SK119BE","E00093755",18,86
"SK119BE","E00094151",3,14
"SK119BN","E00093764",32,89
"SK119BN","E00094154",4,11
"SK119BW","E00093857",2,14
"SK119BW","E00094154",12,86
"SK119DE","E00093857",21,81
"SK119DE","E00093861",5,19
"SK119DH","E00093857",10,77
"SK119DH","E00093858",3,23
"SK119DT","E00093857",10,83
"SK119DT","E00093858",2,17
"SK119EQ","E00092913",4,33
"SK119EQ","E00093857",8,67
"SK119ER","E00093817",2,8
"SK119ER","E00093820",24,92
"SK119EU","E00093817",2,8
"SK119EU","E00093820",22,92
"SK119LE","E00093857",2,20
"SK119LE","E00093861",8,80
"SK119PA","E00093855",7,47
"SK119PA","E00093856",8,53
"SK119PE","E00093854",2,12
"SK119PE","E00093856",15,88
"SK119PF","E00093854",4,57
"SK119PF","E00093856",3,43
"SK119PY","E00093817",8,31
"SK119PY","E00093854",18,69
"SK121AG","E00094165",5,11
"SK121AG","E00094189",39,89
"SK121DE","E00094160",58,95
"SK121DE","E00094164",1,2
"SK121DE","E00094198",2,3
"SK121DP","E00094196",95,98
"SK121DP","E00094203",2,2
"SK121DY","E00030033",6,6
"SK121DY","E00094187",92,87
"SK121DY","E00094201",8,8
"SK121ED","E00029438",3,4
"SK121ED","E00094187",65,96
"SK121EE","E00094187",4,17
"SK121EE","E00094198",20,83
"SK121HG","E00094203",39,93
"SK121HG","E00094204",3,7
"SK121HJ","E00094202",2,5
"SK121HJ","E00094204",40,95
"SK121HP","E00094187",1,1
"SK121HP","E00094201",73,99
"SK121LF","E00094158",42,60
"SK121LF","E00094191",28,40
"SK121LG","E00094158",42,75
"SK121LG","E00094191",14,25
"SK121LQ","E00094173",34,87
"SK121LQ","E00094191",5,13
"SK121NJ","E00094191",24,57
"SK121NJ","E00094195",18,43
"SK121NR","E00094163",32,97
"SK121NR","E00094167",1,3
"SK121RZ","E00094181",6,21
"SK121RZ","E00094183",23,79
"SK121SH","E00094169",87,71
"SK121SH","E00094180",35,29
"SK121ST","E00094181",1,4
"SK121ST","E00094183",24,96
"SK121TF","E00093798",5,6
"SK121TF","E00094182",64,74
"SK121TF","E00094227",17,20
"SK121TJ","E00094182",2,2
"SK121TJ","E00094185",116,98
"SK121TS","E00094164",2,8
"SK121TS","E00094184",22,92
"SK121UL","E00094163",2,13
"SK121UL","E00094171",13,87
"SK121YT","E00094159",9,64
"SK121YT","E00094205",5,36
"SK122AE","E00093783",32,86
"SK122AE","E00093790",5,14
"SK122AY","E00093787",3,21
"SK122AY","E00093797",11,79
"SK122BB","E00093785",3,5
"SK122BB","E00093792",54,95
"SK122ER","E00093787",2,17
"SK122ER","E00093791",10,83
"SK122JF","E00093788",3,4
"SK122JF","E00093790",65,96
"SK122LH","E00029933",17,89
"SK122LH","E00029934",2,11
"SK122LL","E00029933",31,40
"SK122LL","E00093783",47,60
"SK122LN","E00093783",2,50
"SK122LN","E00093788",2,50
"SK122NB","E00029911",3,18
"SK122NB","E00029933",14,82
"SK122NF","E00029933",18,78
"SK122NF","E00093783",5,22
"SK122NP","E00093783",71,95
"SK122NP","E00093798",4,5
"SK122NR","E00093783",4,27
"SK122NR","E00093798",11,73
"SK130DB","E00099820",8,44
"SK130DB","E00099824",10,56
"SK131AA","E00099826",1,2
"SK131AA","E00099933",59,98
"SK131AR","E00099933",28,85
"SK131AR","E00099935",5,15
"SK131AT","E00099933",2,4
"SK131AT","E00099935",49,96
"SK131BQ","E00099831",26,51
"SK131BQ","E00099935",25,49
"SK131BR","E00099829",19,73
"SK131BR","E00099935",7,27
"SK131DA","E00099831",2,5
"SK131DA","E00099935",37,95
"SK131DB","E00099831",7,22
"SK131DB","E00099935",25,78
"SK131DL","E00099831",13,48
"SK131DL","E00099935",14,52
"SK131DP","E00099934",15,19
"SK131DP","E00099935",66,81
"SK131ET","E00099937",104,97
"SK131ET","E00099939",1,1
"SK131ET","E00099940",2,2
"SK131HA","E00099991",17,77
"SK131HA","E00099992",5,23
"SK131HE","E00099942",28,54
"SK131HE","E00099991",24,46
"SK131HF","E00099942",46,50
"SK131HF","E00099991",46,50
"SK131HT","E00099945",6,60
"SK131HT","E00099993",4,40
"SK131JA","E00099945",4,67
"SK131JA","E00099993",2,33
"SK131LH","E00099993",2,3
"SK131LH","E00099994",63,97
"SK131LL","E00099993",32,89
"SK131LL","E00099994",4,11
"SK131NP","E00099826",36,72
"SK131NP","E00099933",14,28
"SK131NQ","E00099993",5,50
"SK131NQ","E00099995",5,50
"SK131NR","E00099826",66,62
"SK131NR","E00099836",40,38
"SK131PF","E00099828",18,55
"SK131PF","E00099829",15,45
"SK131PX","E00099830",42,39
"SK131PX","E00099838",67,61
"SK131PY","E00099827",20,34
"SK131PY","E00099837",39,66
"SK131QL","E00099827",13,87
"SK131QL","E00099829",2,13
"SK132AD","E00099836",22,28
"SK132AD","E00099941",56,72
"SK132DE","E00099840",12,31
"SK132DE","E00099841",27,69
"SK132DR","E00099826",27,44
"SK132DR","E00099836",35,56
"SK132DW","E00099835",58,97
"SK132DW","E00099941",2,3
"SK132FG","E00099833",11,48
"SK132FG","E00099839",12,52
"SK132NR","E00099827",22,96
"SK132NR","E00099837",1,4
"SK132RA","E00099839",1,3
"SK132RA","E00099842",32,97
"SK135DL","E00099948",2,4
"SK135DL","E00099950",47,96
"SK135HL","E00099945",14,70
"SK135HL","E00099948",6,30
"SK136ED","E00099951",5,38
"SK136ED","E00099953",8,62
"SK136EJ","E00099834",24,30
"SK136EJ","E00099943",56,70
"SK136EL","E00099843",36,92
"SK136EL","E00099943",3,8
"SK136JH","E00099943",70,96
"SK136JH","E00099944",3,4
"SK136JT","E00099945",2,18
"SK136JT","E00099968",9,82
"SK136JW","E00099963",3,6
"SK136JW","E00099968",46,94
"SK136JZ","E00099945",21,57
"SK136JZ","E00099951",5,14
"SK136JZ","E00099953",11,30
"SK136LW","E00099958",2,3
"SK136LW","E00099967",64,97
"SK136NN","E00099960",8,15
"SK136NN","E00099966",44,85
"SK136PB","E00099843",23,96
"SK136PB","E00099964",1,4
"SK136PJ","E00099961",2,5
"SK136PJ","E00099963",41,95
"SK136QG","E00099965",11,31
"SK136QG","E00099969",25,69
"SK136US","E00099962",11,14
"SK136US","E00099970",67,86
"SK136UZ","E00099962",7,6
"SK136UZ","E00099970",101,94
"SK136XA","E00099869",79,73
"SK136XA","E00099963",29,27
"SK136XU","E00099965",33,70
"SK136XU","E00099969",14,30
"SK136XX","E00099965",29,53
"SK136XX","E00099969",26,47
"SK136XY","E00099962",8,11
"SK136XY","E00099969",65,89
"SK136XZ","E00099962",7,32
"SK136XZ","E00099970",15,68
"SK136YN","E00099965",62,33
"SK136YN","E00099969",128,67
"SK137AH","E00099872",1,1
"SK137AH","E00099873",68,99
"SK137AR","E00099815",9,20
"SK137AR","E00099870",35,80
"SK137BA","E00099813",99,99
"SK137BA","E00099815",1,1
"SK137EB","E00099844",2,11
"SK137EB","E00170740",17,89
"SK137PH","E00099922",14,28
"SK137PH","E00099931",36,72
"SK137PN","E00099945",5,42
"SK137PN","E00100018",3,25
"SK137PN","E00100025",4,33
"SK137PT","E00099920",5,36
"SK137PT","E00099945",9,64
"SK137PZ","E00099922",42,91
"SK137PZ","E00099931",4,9
"SK137QE","E00099814",18,56
"SK137QE","E00099937",13,41
"SK137QE","E00099945",1,3
"SK137QZ","E00099810",30,31
"SK137QZ","E00099868",50,51
"SK137QZ","E00099921",18,18
"SK137RJ","E00099810",8,89
"SK137RJ","E00099931",1,11
"SK137RW","E00099813",5,12
"SK137RW","E00099931",38,88
"SK137SF","E00099922",2,67
"SK137SF","E00099945",1,33
"SK137SQ","E00099921",53,93
"SK137SQ","E00099922",4,7
"SK138AT","E00099872",2,3
"SK138AT","E00099875",70,97
"SK138BG","E00099872",2,50
"SK138BG","E00099875",2,50
"SK138BX","E00099868",1,10
"SK138BX","E00099874",9,90
"SK138ED","E00099879",130,96
"SK138ED","E00099967",5,4
"SK138EJ","E00099877",5,13
"SK138EJ","E00099967",33,87
"SK138EQ","E00099877",126,99
"SK138EQ","E00099879",1,1
"SK138HZ","E00099880",40,52
"SK138HZ","E00100020",37,48
"SK138JF","E00099882",24,42
"SK138JF","E00100020",33,58
"SK138JN","E00099869",36,47
"SK138JN","E00100022",41,53
"SK138JU","E00099869",2,40
"SK138JU","E00099882",3,60
"SK138LB","E00099869",47,31
"SK138LB","E00100019",104,69
"SK138LD","E00099968",10,67
"SK138LD","E00100025",5,33
"SK138LX","E00099876",54,96
"SK138LX","E00100021",2,4
"SK138LY","E00099876",49,60
"SK138LY","E00100020",33,40
"SK138LZ","E00099876",33,54
"SK138LZ","E00100020",28,46
"SK138NB","E00099876",7,18
"SK138NB","E00100021",32,82
"SK138ND","E00099876",2,15
"SK138ND","E00100021",11,85
"SK138NW","E00100018",104,96
"SK138NW","E00100019",4,4
"SK138NX","E00100018",2,29
"SK138NX","E00100025",5,71
"SK138NY","E00100024",36,90
"SK138NY","E00170736",4,10
"SK138PA","E00100018",2,3
"SK138PA","E00100024",70,97
"SK138PP","E00170736",44,48
"SK138PP","E00170737",47,52
"SK138PY","E00099874",3,25
"SK138PY","E00170736",9,75
"SK138PZ","E00100018",7,26
"SK138PZ","E00170736",18,67
"SK138PZ","E00170739",2,7
"SK138QA","E00099874",91,96
"SK138QA","E00099923",4,4
"SK138QN","E00099923",52,93
"SK138QN","E00170737",4,7
"SK138RF","E00170736",14,25
"SK138RF","E00170737",9,16
"SK138RF","E00170738",25,45
"SK138RF","E00170739",8,14
"SK138TT","E00170736",101,87
"SK138TT","E00170737",15,13
"SK138UA","E00170737",160,74
"SK138UA","E00170738",43,20
"SK138UA","E00170739",13,6
"SK138UB","E00170737",4,4
"SK138UB","E00170738",85,96
"SK138UD","E00170737",33,52
"SK138UD","E00170738",30,48
"SK138UE","E00170737",36,68
"SK138UE","E00170739",17,32
"SK138UF","E00170737",11,14
"SK138UF","E00170738",70,86
"SK1 3BD","E00029152",14,78
"SK1 3BD","E00029728",4,22
"SK1 3DF","E00029728",4,67
"SK1 3DF","E00168631",2,33
"SK1 3EH","E00029159",5,36
"SK1 3EH","E00168631",9,64
"SK141DH","E00030591",3,5
"SK141DH","E00030592",55,95
"SK141DN","E00030591",88,90
"SK141DN","E00030626",6,6
"SK141DN","E00030627",4,4
"SK141DT","E00030591",4,4
"SK141DT","E00030598",97,96
"SK141EX","E00030627",11,73
"SK141EX","E00030629",4,27
"SK141LL","E00030627",24,89
"SK141LL","E00030629",3,11
"SK141RH","E00030544",19,73
"SK141RH","E00030595",7,27
"SK141RU","E00030535",17,15
"SK141RU","E00030539",91,80
"SK141RU","E00030540",6,5
"SK142BA","E00030624",10,19
"SK142BA","E00030625",43,81
"SK142JB","E00030548",35,40
"SK142JB","E00030550",53,60
"SK142JG","E00030553",8,27
"SK142JG","E00030554",22,73
"SK142JR","E00030553",12,80
"SK142JR","E00030554",3,20
"SK142LE","E00030553",1,2
"SK142LE","E00030574",55,98
"SK142LX","E00030522",1,20
"SK142LX","E00030534",4,80
"SK142PE","E00030528",2,2
"SK142PE","E00030529",107,98
"SK142SH","E00030523",17,34
"SK142SH","E00030530",33,66
"SK142SN","E00030529",5,9
"SK142SN","E00030531",51,91
"SK143AD","E00029879",3,9
"SK143AD","E00030623",29,91
"SK143AE","E00029873",5,50
"SK143AE","E00030623",5,50
"SK143AG","E00029873",9,69
"SK143AG","E00030623",4,31
"SK143AJ","E00029864",2,13
"SK143AJ","E00030623",14,88
"SK143AL","E00030515",21,81
"SK143AL","E00030623",5,19
"SK143AR","E00030519",32,91
"SK143AR","E00030630",3,9
"SK143BA","E00030545",3,5
"SK143BA","E00030608",59,95
"SK143BD","E00030515",41,91
"SK143BD","E00030545",4,9
"SK143BH","E00030513",41,95
"SK143BH","E00030528",2,5
"SK143BU","E00030515",6,60
"SK143BU","E00030551",4,40
"SK143DH","E00030519",33,87
"SK143DH","E00030524",5,13
"SK143DP","E00030519",42,47
"SK143DP","E00030630",48,53
"SK143EA","E00030519",4,15
"SK143EA","E00030630",22,85
"SK143EQ","E00030538",39,95
"SK143EQ","E00030636",2,5
"SK143GA","E00030513",19,90
"SK143GA","E00030528",2,10
"SK143NW","E00030538",21,84
"SK143NW","E00030632",4,16
"SK143PF","E00030637",26,24
"SK143PF","E00030640",34,31
"SK143PF","E00030642",49,45
"SK143PN","E00030514",40,56
"SK143PN","E00030632",31,44
"SK144BJ","E00030557",26,90
"SK144BJ","E00030579",3,10
"SK144ED","E00030568",3,4
"SK144ED","E00030575",77,96
"SK144EG","E00030518",4,12
"SK144EG","E00030551",8,24
"SK144EG","E00030743",21,64
"SK144EU","E00030559",4,5
"SK144EU","E00030581",74,95
"SK144FW","E00030566",129,99
"SK144FW","E00030588",1,1
"SK144GF","E00030568",4,36
"SK144GF","E00168643",7,64
"SK144GH","E00030573",69,37
"SK144GH","E00168642",119,63
"SK144GP","E00168644",152,84
"SK144GP","E00168645",29,16
"SK144GS","E00168644",88,97
"SK144GS","E00168645",3,3
"SK144JR","E00030572",6,60
"SK144JR","E00168642",4,40
"SK144ND","E00168643",35,32
"SK144ND","E00168644",75,68
"SK144NH","E00030555",2,25
"SK144NH","E00168643",6,75
"SK144NN","E00030589",12,40
"SK144NN","E00030590",18,60
"SK144NU","E00030567",31,94
"SK144NU","E00030573",2,6
"SK144TW","E00030557",2,40
"SK144TW","E00030559",3,60
"SK145BE","E00030599",18,16
"SK145BE","E00030601",84,72
"SK145BE","E00030607",14,12
"SK145DH","E00030609",1,9
"SK145DH","E00030614",10,91
"SK145JR","E00030593",47,85
"SK145JR","E00030605",8,15
"SK145NF","E00030516",7,10
"SK145NF","E00030546",61,90
"SK145NJ","E00030517",40,45
"SK145NJ","E00030608",49,55
"SK145PU","E00030600",1,33
"SK145PU","E00030602",2,67
"SK145QG","E00030544",58,51
"SK145QG","E00030600",56,49
"SK145QS","E00030544",2,5
"SK145QS","E00030546",36,95
"SK145QT","E00030544",56,67
"SK145QT","E00030593",28,33
"SK145RA","E00030546",13,16
"SK145RA","E00030593",69,84
"SK145RF","E00030554",1,1
"SK145RF","E00030616",83,95
"SK145RF","E00030617",3,3
"SK145SB","E00030611",60,86
"SK145SB","E00030617",10,14
"SK145SG","E00030618",3,16
"SK145SG","E00030619",16,84
"SK146AG","E00030643",3,13
"SK146AG","E00030644",7,30
"SK146AG","E00030645",13,57
"SK146AU","E00030643",2,33
"SK146AU","E00030645",4,67
"SK146AZ","E00030643",1,17
"SK146AZ","E00030645",5,83
"SK146BB","E00030643",11,7
"SK146BB","E00030644",145,88
"SK146BB","E00030645",9,5
"SK146JB","E00030635",3,4
"SK146JB","E00030661",77,96
"SK146JY","E00030658",7,70
"SK146JY","E00030660",3,30
"SK146LA","E00030657",2,6
"SK146LA","E00030659",33,94
"SK146LF","E00030650",1,2
"SK146LF","E00030657",45,98
"SK146NA","E00030657",2,50
"SK146NA","E00030658",2,50
"SK146NE","E00030657",42,98
"SK146NE","E00030659",1,2
"SK146SJ","E00030519",2,11
"SK146SJ","E00030743",6,33
"SK146SJ","E00168655",10,56
"SK148HJ","E00030647",27,75
"SK148HJ","E00030652",9,25
"SK148HY","E00030647",74,90
"SK148HY","E00030652",8,10
"SK148JA","E00030647",1,2
"SK148JA","E00030651",47,98
"SK148JD","E00030649",2,20
"SK148JD","E00030651",8,80
"SK148JU","E00030647",2,6
"SK148JU","E00030649",30,94
"SK148PR","E00030654",3,60
"SK148PR","E00030655",2,40
"SK1 4AB","E00029158",18,25
"SK1 4AB","E00029743",1,1
"SK1 4AB","E00029747",47,64
"SK1 4AB","E00029749",7,10
"SK1 4DE","E00029749",157,99
"SK1 4DE","E00029753",2,1
"SK1 4EH","E00029749",1,1
"SK1 4EH","E00029753",96,99
"SK151AB","E00030725",53,64
"SK151AB","E00030768",30,36
"SK151AJ","E00030725",38,59
"SK151AJ","E00030741",26,41
"SK151BX","E00030724",2,2
"SK151BX","E00030728",87,98
"SK151DS","E00030706",6,18
"SK151DS","E00030707",28,82
"SK151JE","E00030705",132,85
"SK151JE","E00030721",23,15
"SK151JJ","E00030705",17,43
"SK151JJ","E00030706",23,58
"SK151JN","E00030705",20,30
"SK151JN","E00030721",47,70
"SK151LH","E00030732",13,81
"SK151LH","E00030733",3,19
"SK151LL","E00030730",98,97
"SK151LL","E00030733",3,3
"SK151QP","E00030105",28,50
"SK151QP","E00030508",28,50
"SK151RR","E00030480",1,14
"SK151RR","E00168640",6,86
"SK151TB","E00030105",16,34
"SK151TB","E00030504",31,66
"SK151UF","E00030477",92,98
"SK151UF","E00030509",2,2
"SK152JE","E00030731",2,40
"SK152JE","E00168640",3,60
"SK152JN","E00030480",1,14
"SK152JN","E00168640",6,86
"SK152JR","E00168640",17,53
"SK152JR","E00168646",15,47
"SK152JU","E00168640",35,64
"SK152JU","E00168646",20,36
"SK152LJ","E00030479",33,79
"SK152LJ","E00168646",9,21
"SK152LP","E00030745",10,83
"SK152LP","E00030749",2,17
"SK152LW","E00030745",30,83
