"Postcode","OA_Code","Total","Percentage"
"M35 9UD","E00027157",2,4
"M3  6AF","E00168580",44,27
"M3  6AF","E00173026",120,73
"M3  7AD","E00028374",10,10
"M3  7AD","E00173019",90,90
"M3  7AL","E00172943",14,47
"M3  7AL","E00173019",16,53
"M3  7AS","E00172943",29,57
"M3  7AS","E00173019",22,43
"M3  7DB","E00028392",2,18
"M3  7DB","E00168581",9,82
"M3  7DU","E00172951",4,5
"M3  7DU","E00173024",74,95
"M3  7DX","E00172951",82,91
"M3  7DX","E00173024",8,9
"M3  7DY","E00172951",60,91
"M3  7DY","E00173024",6,9
"M38 0DD","E00028645",80,94
"M38 0DD","E00028650",5,6
"M38 0DY","E00028645",8,67
"M38 0DY","E00028651",4,33
"M38 0ES","E00028644",49,98
"M38 0ES","E00028651",1,2
"M38 0ET","E00028641",85,87
"M38 0ET","E00028651",13,13
"M38 0EU","E00028641",13,46
"M38 0EU","E00028644",10,36
"M38 0EU","E00028651",5,18
"M38 0FB","E00028641",11,69
"M38 0FB","E00028651",5,31
"M38 0FS","E00028644",51,73
"M38 0FS","E00028651",19,27
"M38 0FT","E00028641",16,55
"M38 0FT","E00028644",13,45
"M38 9EG","E00028650",8,80
"M38 9EG","E00028675",2,20
"M38 9GP","E00028891",3,18
"M38 9GP","E00028893",14,82
"M38 9LA","E00028642",5,56
"M38 9LA","E00028663",4,44
"M38 9LN","E00028873",2,5
"M38 9LN","E00028874",38,95
"M38 9RG","E00028661",2,33
"M38 9RG","E00028667",4,67
"M38 9SB","E00028643",54,82
"M38 9SB","E00028659",5,8
"M38 9SB","E00028663",7,11
"M38 9TN","E00028660",117,96
"M38 9TN","E00028666",5,4
"M38 9TY","E00028643",6,13
"M38 9TY","E00028663",39,87
"M38 9WJ","E00028874",2,2
"M38 9WJ","E00028900",95,98
"M38 9XA","E00028660",6,55
"M38 9XA","E00028670",5,45
"M40 0AB","E00026577",4,4
"M40 0AB","E00026611",101,96
"M40 0AJ","E00026607",2,4
"M40 0AJ","E00026612",48,96
"M40 0AP","E00026576",2,5
"M40 0AP","E00026577",37,95
"M40 0BB","E00026607",54,76
"M40 0BB","E00026612",17,24
"M40 0BD","E00026607",52,78
"M40 0BD","E00026612",15,22
"M40 0DJ","E00026599",53,96
"M40 0DJ","E00026603",2,4
"M40 0GE","E00026584",62,43
"M40 0GE","E00026586",81,57
"M40 0GF","E00026584",40,40
"M40 0GF","E00026586",59,60
"M40 0GL","E00026578",33,53
"M40 0GL","E00026584",5,8
"M40 0GL","E00026586",24,39
"M40 0LD","E00026607",1,4
"M40 0LD","E00026612",26,96
"M40 1NF","E00026623",78,72
"M40 1NF","E00026626",7,6
"M40 1NF","E00026631",23,21
"M40 1PH","E00026638",56,98
"M40 1PH","E00026642",1,2
"M40 1UB","E00026626",1,3
"M40 1UB","E00026654",33,97
"M40 2RJ","E00026622",3,6
"M40 2RJ","E00026624",44,94
"M40 3GL","E00026597",63,91
"M40 3GL","E00026604",6,9
"M40 3LG","E00026582",2,2
"M40 3LG","E00026585",80,98
"M40 3QH","E00026590",36,55
"M40 3QH","E00027077",29,45
"M40 3RQ","E00026591",78,96
"M40 3RQ","E00026596",3,4
"M40 3RX","E00026591",10,10
"M40 3RX","E00027077",87,90
"M40 5NN","E00026454",5,50
"M40 5NN","E00026475",5,50
"M40 5QD","E00026480",57,57
"M40 5QD","E00026592",43,43
"M40 5RJ","E00026583",24,36
"M40 5RJ","E00176066",43,64
"M40 5RT","E00026006",2,15
"M40 5RT","E00026581",11,85
"M40 5SA","E00026581",54,83
"M40 5SA","E00176033",11,17
"M40 5WU","E00026454",1,5
"M40 5WU","E00026479",21,95
"M40 7LZ","E00025951",22,79
"M40 7LZ","E00025955",6,21
"M40 7RE","E00026055",60,94
"M40 7RE","E00175847",4,6
"M40 7UX","E00025953",6,29
"M40 7UX","E00025964",15,71
"M40 7WE","E00025961",24,39
"M40 7WE","E00025962",38,61
"M40 7WF","E00025957",10,9
"M40 7WF","E00025962",100,91
"M40 7WN","E00025955",76,95
"M40 7WN","E00025962",4,5
"M40 7YF","E00025953",6,50
"M40 7YF","E00025964",6,50
"M40 8DS","E00025994",5,16
"M40 8DS","E00025995",26,84
"M40 8JT","E00026372",47,57
"M40 8JT","E00175970",35,43
"M40 8LL","E00175969",46,85
"M40 8LL","E00175970",8,15
"M40 8LN","E00026345",17,40
"M40 8LN","E00175969",25,60
"M40 8LR","E00026345",12,24
"M40 8LR","E00026372",37,76
"M40 8LS","E00026345",9,30
"M40 8LS","E00026372",21,70
"M40 8ND","E00026349",9,45
"M40 8ND","E00176071",11,55
"M40 8NN","E00176068",13,24
"M40 8NN","E00176071",13,24
"M40 8NN","E00176072",29,53
"M40 8NS","E00176071",27,69
"M40 8NS","E00176072",12,31
"M40 8NT","E00176068",1,2
"M40 8NT","E00176071",16,39
"M40 8NT","E00176072",24,59
"M40 8QF","E00026344",20,83
"M40 8QF","E00176069",4,17
"M40 8QL","E00026344",5,13
"M40 8QL","E00026371",32,82
"M40 8QL","E00175969",2,5
"M40 8RL","E00176068",5,36
"M40 8RL","E00176071",9,64
"M40 8TQ","E00175969",47,85
"M40 8TQ","E00176069",8,15
"M40 9DH","E00026464",1,2
"M40 9DH","E00026470",58,98
"M40 9DN","E00026466",3,3
"M40 9DN","E00026470",88,97
"M40 9HF","E00026464",7,44
"M40 9HF","E00026470",9,56
"M40 9HU","E00026464",4,6
"M40 9HU","E00026470",61,94
"M40 9JS","E00026457",18,82
"M40 9JS","E00026488",4,18
"M40 9NJ","E00026461",1,4
"M40 9NJ","E00026462",27,96
"M40 9WH","E00026461",23,85
"M40 9WH","E00026462",4,15
"M41 0GW","E00030996",2,2
"M41 0GW","E00030999",79,98
"M41 0UH","E00031004",2,3
"M41 0UH","E00031415",69,97
"M41 0XQ","E00031006",1,1
"M41 0XQ","E00031415",85,99
"M41 0YP","E00031416",2,33
"M41 0YP","E00031425",4,67
"M41 5AN","E00031428",66,99
"M41 5AN","E00031444",1,1
"M41 5AW","E00031428",3,60
"M41 5AW","E00031444",2,40
"M41 5BQ","E00031428",51,93
"M41 5BQ","E00031444",4,7
"M41 5DR","E00031044",74,86
"M41 5DR","E00031418",12,14
"M41 5EQ","E00031418",9,64
"M41 5EQ","E00031445",5,36
"M41 5EZ","E00031044",10,83
"M41 5EZ","E00031065",2,17
"M41 5HA","E00031014",78,68
"M41 5HA","E00031038",36,32
"M41 5PL","E00031057",12,39
"M41 5PL","E00031439",19,61
"M41 5RP","E00031044",38,44
"M41 5RP","E00031439",49,56
"M41 5RR","E00031044",32,89
"M41 5RR","E00031060",4,11
"M41 5RW","E00031044",4,25
"M41 5RW","E00031439",12,75
"M41 5SZ","E00031003",15,50
"M41 5SZ","E00031015",15,50
"M41 5TD","E00031003",26,67
"M41 5TD","E00031015",13,33
"M41 5TJ","E00030993",50,63
"M41 5TJ","E00031038",30,38
"M41 6HX","E00031043",96,93
"M41 6HX","E00031052",7,7
"M41 6NF","E00031025",3,5
"M41 6NF","E00031026",62,95
"M41 6QB","E00031041",2,3
"M41 6QB","E00031042",77,97
"M41 6QH","E00031042",2,10
"M41 6QH","E00031045",18,90
"M41 6QP","E00031042",34,65
"M41 6QP","E00031045",18,35
"M41 7DN","E00030987",4,7
"M41 7DN","E00031038",55,93
"M41 7DW","E00030987",31,61
"M41 7DW","E00031038",20,39
"M41 7NT","E00031030",111,98
"M41 7NT","E00031036",2,2
"M41 7WF","E00030983",18,26
"M41 7WF","E00031031",50,74
"M41 8AE","E00031019",56,90
"M41 8AE","E00031022",6,10
"M41 8GX","E00031040",11,23
"M41 8GX","E00031054",37,77
"M41 8NU","E00031009",2,5
"M41 8NU","E00031030",35,95
"M41 8QW","E00031011",2,8
"M41 8QW","E00031018",22,92
"M41 8SA","E00031012",2,3
"M41 8SA","E00031020",63,97
"M41 8TX","E00031062",35,97
"M41 8TX","E00031064",1,3
"M41 9AZ","E00031422",11,37
"M41 9AZ","E00031423",0,0
"M41 9AZ","E00031424",2,7
"M41 9AZ","E00031425",17,57
"M41 9BA","E00031423",2,3
"M41 9BA","E00031425",67,97
"M41 9BG","E00031414",18,62
"M41 9BG","E00031426",11,38
"M41 9DB","E00031420",2,3
"M41 9DB","E00031429",58,97
"M41 9FS","E00031047",49,49
"M41 9FS","E00031437",52,51
"M41 9NU","E00031203",25,93
"M41 9NU","E00031315",2,7
"M41 9QL","E00031434",12,34
"M41 9QL","E00031436",15,43
"M41 9QL","E00031437",8,23
"M41 9SJ","E00031420",4,10
"M41 9SJ","E00031429",35,90
"M41 9WL","E00031316",8,67
"M41 9WL","E00031421",4,33
"M4  1BH","E00175864",25,52
"M4  1BH","E00176053",23,48
"M4  1DZ","E00175845",5,33
"M4  1DZ","E00175870",10,67
"M4  1HG","E00175846",86,97
"M4  1HG","E00175864",3,3
"M4  1HQ","E00175846",9,11
"M4  1HQ","E00175863",5,6
"M4  1HQ","E00175864",68,83
"M4  1LS","E00175864",13,93
"M4  1LS","E00176087",1,7
"M4  1PB","E00175870",13,76
"M4  1PB","E00176050",4,24
"M4  1PE","E00175870",1,1
"M4  1PE","E00176050",125,99
"M43 6AN","E00030388",67,96
"M43 6AN","E00030391",3,4
"M43 6DQ","E00030359",6,67
"M43 6DQ","E00030379",3,33
"M43 6EN","E00030357",16,15
"M43 6EN","E00030381",44,42
"M43 6EN","E00030386",46,43
"M43 6GN","E00030359",5,56
"M43 6GN","E00030389",4,44
"M43 6HR","E00030383",3,17
"M43 6HR","E00030386",15,83
"M43 6JN","E00025769",1,1
"M43 6JN","E00030405",77,99
"M43 6LW","E00025786",3,14
"M43 6LW","E00030412",19,86
"M43 6NR","E00030410",21,84
"M43 6NR","E00030425",4,16
"M43 6PF","E00030358",1,17
"M43 6PF","E00030417",5,83
"M43 6SR","E00030359",43,91
"M43 6SR","E00030389",4,9
"M43 6ST","E00030359",42,57
"M43 6ST","E00030389",32,43
"M43 6TD","E00030388",6,67
"M43 6TD","E00175878",3,33
"M43 7BF","E00030202",13,81
"M43 7BF","E00030379",3,19
"M43 7EA","E00030374",2,4
"M43 7EA","E00030377",53,96
"M43 7FR","E00030366",17,85
"M43 7FR","E00030374",3,15
"M43 7FT","E00030356",1,8
"M43 7FT","E00030368",11,92
"M43 7GB","E00030422",2,2
"M43 7GB","E00030424",81,98
"M43 7GP","E00168632",70,91
"M43 7GP","E00168633",7,9
"M43 7GU","E00168632",73,83
"M43 7GU","E00168633",15,17
"M43 7GX","E00030368",13,9
"M43 7GX","E00030407",125,91
"M43 7LW","E00030367",17,11
"M43 7LW","E00030376",138,89
"M43 7LZ","E00030367",83,85
"M43 7LZ","E00030375",15,15
"M43 7QG","E00030400",2,9
"M43 7QG","E00030421",20,91
"M43 7RX","E00030401",98,99
"M43 7RX","E00030420",1,1
"M43 7SG","E00030401",9,69
"M43 7SG","E00030420",4,31
"M43 7SP","E00168632",46,51
"M43 7SP","E00168633",45,49
"M43 7SW","E00168632",36,57
"M43 7SW","E00168633",27,43
"M43 7SZ","E00030371",4,13
"M43 7SZ","E00168633",26,87
"M44 5AG","E00028425",140,97
"M44 5AG","E00028450",4,3
"M44 5AJ","E00028439",16,8
"M44 5AJ","E00028440",104,51
"M44 5AJ","E00028443",85,41
"M44 5EB","E00028429",1,1
"M44 5EB","E00028430",103,99
"M44 5EN","E00028430",7,9
"M44 5EN","E00028454",67,91
"M44 5FA","E00028430",4,6
"M44 5FA","E00028454",65,94
"M44 5UB","E00028427",17,71
"M44 5UB","E00028428",2,8
"M44 5UB","E00028450",5,21
"M44 5YA","E00028426",60,95
"M44 5YA","E00028451",3,5
"M44 6AN","E00028567",27,36
"M44 6AN","E00172954",48,64
"M44 6AR","E00028431",1,3
"M44 6AR","E00028434",39,98
"M44 6AW","E00028431",30,52
"M44 6AW","E00028567",28,48
"M44 6BR","E00028567",4,25
"M44 6BR","E00172954",12,75
"M44 6EN","E00028542",46,90
"M44 6EN","E00028564",5,10
"M44 6GF","E00028542",6,38
"M44 6GF","E00028564",10,63
"M44 6GG","E00172956",126,98
"M44 6GG","E00172957",2,2
"M44 6GN","E00028434",51,94
"M44 6GN","E00028435",3,6
"M44 6HN","E00028546",148,98
"M44 6HN","E00028572",3,2
"M44 6HT","E00028548",36,95
"M44 6HT","E00028553",2,5
"M44 6JH","E00028545",1,5
"M44 6JH","E00028546",19,95
"M44 6JX","E00028541",33,97
"M44 6JX","E00028558",1,3
"M44 6PG","E00028547",14,88
"M44 6PG","E00028552",2,13
"M44 6PU","E00028547",1,6
"M44 6PU","E00028550",16,94
"M44 6QB","E00028546",16,76
"M44 6QB","E00028572",5,24
"M44 6QE","E00028541",35,97
"M44 6QE","E00028554",1,3
"M44 6QL","E00028559",3,50
"M44 6QL","E00028562",3,50
"M44 6QN","E00028564",38,78
"M44 6QN","E00028565",11,22
"M44 6RG","E00172956",48,38
"M44 6RG","E00172959",80,63
"M44 6RL","E00028569",74,72
"M44 6RL","E00172957",29,28
"M44 6RQ","E00028569",25,74
"M44 6RQ","E00172957",9,26
"M44 6RR","E00028569",2,5
"M44 6RR","E00172959",42,95
"M44 6RW","E00028544",17,45
"M44 6RW","E00028569",21,55
"M44 6RY","E00028569",39,78
"M44 6RY","E00172959",11,22
"M4  4BQ","E00175872",7,70
"M4  4BQ","E00176049",3,30
"M4  4BT","E00175934",1,1
"M4  4BT","E00175952",82,99
"M45 6AD","E00025240",6,55
"M45 6AD","E00025245",5,45
"M45 6BL","E00025245",2,18
"M45 6BL","E00025246",9,82
"M45 6FW","E00025019",2,4
"M45 6FW","E00025024",45,96
"M45 6TE","E00025181",44,86
"M45 6TE","E00025467",7,14
"M45 7GF","E00025226",2,4
"M45 7GF","E00025251",51,96
"M45 7HA","E00025224",36,100
"M45 7HA","E00025228",0,0
"M45 7HL","E00025223",1,2
"M45 7HL","E00025248",42,98
"M45 7JY","E00025222",30,67
"M45 7JY","E00171715",15,33
"M45 7QJ","E00025251",4,44
"M45 7QJ","E00025479",5,56
"M45 7QL","E00025226",28,88
"M45 7QL","E00025251",4,13
"M45 7RL","E00025236",2,18
"M45 7RL","E00025363",9,82
"M45 7SX","E00025233",16,94
"M45 7SX","E00025354",1,6
"M45 7TS","E00025219",84,95
"M45 7TS","E00025222",4,5
"M45 7TS","E00025251",0,0
"M45 7UE","E00025242",25,83
"M45 7UE","E00025244",5,17
"M45 7YA","E00025236",155,96
"M45 7YA","E00025239",7,4
"M45 7YB","E00025236",13,38
"M45 7YB","E00025239",21,62
"M45 8AG","E00025010",48,61
"M45 8AG","E00025033",31,39
"M45 8BD","E00025018",18,20
"M45 8BD","E00025036",73,80
"M45 8EA","E00025008",27,75
"M45 8EA","E00025011",9,25
"M45 8JH","E00025025",2,2
"M45 8JH","E00025036",117,98
"M45 8PP","E00025227",9,14
"M45 8PP","E00025230",54,86
"M45 8QQ","E00025236",4,8
"M45 8QQ","E00025239",45,92
"M45 8SJ","E00025012",14,13
"M45 8SJ","E00025016",4,4
"M45 8SJ","E00025020",73,68
"M45 8SJ","E00025024",17,16
"M45 8WZ","E00025221",1,2
"M45 8WZ","E00025234",57,98
"M4  5BD","E00175851",2,2
"M4  5BD","E00175873",96,98
"M46 0AS","E00031632",68,97
"M46 0AS","E00031656",2,3
"M46 0AY","E00031630",2,3
"M46 0AY","E00031657",77,97
"M46 0DP","E00031625",3,75
"M46 0DP","E00031657",1,25
"M46 0DU","E00031655",33,85
"M46 0DU","E00031657",6,15
"M46 0DX","E00031625",2,8
"M46 0DX","E00031658",24,92
"M46 0DY","E00031655",39,98
"M46 0DY","E00031657",1,3
"M46 0EH","E00031624",24,96
"M46 0EH","E00031625",1,4
"M46 0FX","E00031875",30,79
"M46 0FX","E00031882",8,21
"M46 0GL","E00031627",44,94
"M46 0GL","E00031634",3,6
"M46 0GN","E00031634",22,16
"M46 0GN","E00168474",32,23
"M46 0GN","E00168475",24,17
"M46 0GN","E00168476",33,23
"M46 0GN","E00168477",30,21
"M46 0GR","E00031627",58,55
"M46 0GR","E00168476",47,45
"M46 0GW","E00031634",6,19
"M46 0GW","E00168475",26,81
"M46 0GX","E00031634",22,19
"M46 0GX","E00168474",65,58
"M46 0GX","E00168476",26,23
"M46 0GZ","E00031627",2,3
"M46 0GZ","E00031634",70,97
"M46 0HA","E00031648",56,92
"M46 0HA","E00031649",5,8
"M46 0HG","E00031646",38,32
"M46 0HG","E00168484",79,68
"M46 0HX","E00031875",39,81
"M46 0HX","E00031882",9,19
"M46 0JB","E00031875",39,61
"M46 0JB","E00031882",25,39
"M46 0JU","E00031648",10,77
"M46 0JU","E00031865",3,23
"M46 0LH","E00031623",40,83
"M46 0LH","E00031646",8,17
"M46 0LN","E00031654",68,84
"M46 0LN","E00168475",13,16
"M46 0NQ","E00031627",53,72
"M46 0NQ","E00168476",21,28
"M46 0NW","E00031634",21,46
"M46 0NW","E00168475",25,54
"M46 0PB","E00168475",30,40
"M46 0PB","E00168482",45,60
"M46 0QH","E00168477",14,25
"M46 0QH","E00168485",42,75
"M46 0RF","E00168483",102,77
"M46 0RF","E00168484",31,23
"M46 0RG","E00031637",36,68
"M46 0RG","E00032109",17,32
"M46 0SJ","E00168474",39,28
"M46 0SJ","E00168475",79,58
"M46 0SJ","E00168477",19,14
"M46 0SL","E00168474",49,75
"M46 0SL","E00168477",16,25
"M46 0SN","E00168474",23,74
"M46 0SN","E00168476",8,26
"M46 0SQ","E00031634",8,15
"M46 0SQ","E00168474",27,51
"M46 0SQ","E00168476",18,34
"M46 0SS","E00168474",10,40
"M46 0SS","E00168475",15,60
"M46 9BW","E00031632",36,44
"M46 9BW","E00031891",45,56
"M46 9DF","E00031656",7,41
"M46 9DF","E00031865",10,59
"M46 9DJ","E00031882",17,89
"M46 9DJ","E00031883",2,11
"M46 9DR","E00031656",25,29
"M46 9DR","E00031886",60,71
"M46 9DW","E00031656",9,31
"M46 9DW","E00031883",20,69
"M46 9EU","E00031882",4,67
"M46 9EU","E00031883",2,33
"M46 9EY","E00031883",9,90
"M46 9EY","E00031886",1,10
"M46 9FR","E00031881",12,92
"M46 9FR","E00031883",1,8
"M46 9FZ","E00031881",7,22
"M46 9FZ","E00031883",25,78
"M46 9HH","E00024760",33,46
"M46 9HH","E00024773",39,54
"M46 9QD","E00031622",2,3
"M46 9QD","E00168483",42,64
"M46 9QD","E00168484",22,33
"M46 9TJ","E00031869",5,42
"M46 9TJ","E00031870",7,58
"M46 9TW","E00031862",4,10
"M46 9TW","E00031908",38,90
"M46 9TZ","E00031864",40,91
"M46 9TZ","E00031877",4,9
"M46 9WL","E00031647",22,56
"M46 9WL","E00031873",17,44
"M4  6AN","E00175841",76,83
"M4  6AN","E00176051",16,17
"M4  7BG","E00175854",48,49
"M4  7BG","E00176070",49,51
"M50 1DJ","E00172974",76,41
"M50 1DJ","E00172976",108,59
"M5  3EX","E00028677",39,80
"M5  3EX","E00028686",10,20
"M5  3GA","E00028681",18,60
"M5  3GA","E00028698",12,40
"M5  3GB","E00028681",26,96
"M5  3GB","E00028697",1,4
"M5  3GD","E00028677",18,82
"M5  3GD","E00028686",4,18
"M5  3HJ","E00028680",2,3
"M5  3HJ","E00028684",16,25
"M5  3HJ","E00172949",46,72
"M5  3JB","E00028695",7,44
"M5  3JB","E00028696",9,56
"M5  3JP","E00028692",4,17
"M5  3JP","E00028695",20,83
"M5  3NF","E00172949",50,76
"M5  3NF","E00172987",16,24
"M5  3PJ","E00028696",21,91
"M5  3PJ","E00028698",2,9
"M5  3RG","E00028681",16,19
"M5  3RG","E00028697",29,35
"M5  3RG","E00028698",38,46
"M5  3SJ","E00028681",2,2
"M5  3SJ","E00028699",83,98
"M5  3WS","E00172987",36,73
"M5  3WS","E00172993",13,27
"M5  4PF","E00028383",1,50
"M5  4PF","E00171970",1,50
"M5  5BB","E00028621",21,84
"M5  5BB","E00028639",4,16
"M5  5EB","E00028991",103,66
"M5  5EB","E00172973",53,34
"M5  5FW","E00028986",3,10
"M5  5FW","E00028991",28,90
"M5  5NZ","E00028960",1,17
"M5  5NZ","E00028993",5,83
"M6  5BU","E00172982",28,70
"M6  5BU","E00172984",12,30
"M6  5BY","E00172996",54,98
"M6  5BY","E00172998",1,2
"M6  5BZ","E00028759",5,38
"M6  5BZ","E00172998",8,62
"M6  5EP","E00028635",2,11
"M6  5EP","E00172980",17,89
"M6  5EY","E00172977",8,31
"M6  5EY","E00172979",13,50
"M6  5EY","E00172980",5,19
"M6  5JN","E00028635",22,92
"M6  5JN","E00172982",2,8
"M6  5JZ","E00028630",49,96
"M6  5JZ","E00028631",2,4
"M6  5LP","E00028630",59,98
"M6  5LP","E00028631",1,2
"M6  5LX","E00172977",42,61
"M6  5LX","E00172979",27,39
"M6  5NA","E00172979",59,97
"M6  5NA","E00172980",2,3
"M6  5NB","E00172979",5,15
"M6  5NB","E00172980",28,85
"M6  5NP","E00028634",14,32
"M6  5NP","E00028973",30,68
"M6  5NR","E00028632",5,9
"M6  5NR","E00028634",50,91
"M6  5PE","E00028632",1,7
"M6  5PE","E00028634",14,93
"M6  5PT","E00028616",4,36
"M6  5PT","E00028617",7,64
"M6  5QQ","E00028612",11,20
"M6  5QQ","E00028623",44,80
"M6  5RD","E00028988",4,15
"M6  5RD","E00028991",22,85
"M6  5WA","E00028616",1,2
"M6  5WA","E00172979",47,77
"M6  5WA","E00172980",13,21
"M6  5WB","E00172979",47,54
"M6  5WB","E00172980",40,46
"M6  5WP","E00028632",26,57
"M6  5WP","E00028973",20,43
"M6  5YD","E00028622",14,30
"M6  5YD","E00028960",1,2
"M6  5YD","E00028988",32,68
"M6  6BF","E00173027",36,63
"M6  6BF","E00173029",21,37
"M6  6BL","E00173027",9,20
"M6  6BL","E00173029",35,80
"M6  6FN","E00028963",1,0
"M6  6FN","E00173027",496,100
"M6  6LS","E00028780",83,97
"M6  6LS","E00172998",3,3
"M6  7DE","E00028756",6,67
"M6  7DE","E00028760",3,33
"M6  7DQ","E00028755",19,56
"M6  7DQ","E00028757",15,44
"M6  7EY","E00028461",106,99
"M6  7EY","E00028464",1,1
"M6  7LH","E00028475",34,94
"M6  7LH","E00028745",2,6
"M6  7LY","E00028757",23,30
"M6  7LY","E00028760",53,70
"M6  7LZ","E00028473",2,5
"M6  7LZ","E00028757",41,95
"M6  7QP","E00028463",38,88
"M6  7QP","E00028488",5,12
"M6  8AQ","E00028963",9,39
"M6  8AQ","E00028994",14,61
"M6  8AW","E00028456",68,96
"M6  8AW","E00028473",3,4
"M6  8AZ","E00028473",25,56
"M6  8AZ","E00028474",20,44
"M6  8DL","E00028978",8,28
"M6  8DL","E00028985",21,72
"M6  8EF","E00028964",3,11
"M6  8EF","E00028972",25,89
"M6  8FW","E00028457",24,19
"M6  8FW","E00028466",102,81
"M6  8GT","E00028967",38,58
"M6  8GT","E00028975",28,42
"M6  8LE","E00028469",17,63
"M6  8LE","E00028994",10,37
"M6  8LF","E00028469",65,71
"M6  8LF","E00028994",27,29
"M6  8LZ","E00028483",2,3
"M6  8LZ","E00028485",64,97
"M6  8QL","E00028967",46,78
"M6  8QL","E00028975",13,22
"M7  1NF","E00168577",69,60
"M7  1NF","E00173001",46,40
"M7  1PR","E00168577",3,3
"M7  1PR","E00173001",39,35
"M7  1PR","E00173002",70,63
"M7  1UA","E00173002",32,57
"M7  1UA","E00173005",24,43
"M7  1UE","E00173002",1,3
"M7  1UE","E00173004",28,97
"M7  1UF","E00173001",52,52
"M7  1UF","E00173002",48,48
"M7  1ZT","E00168577",34,28
"M7  1ZT","E00172999",38,31
"M7  1ZT","E00173002",49,40
"M7  2AU","E00028403",112,82
"M7  2AU","E00173007",14,10
"M7  2AU","E00173008",10,7
"M7  2BB","E00028403",7,14
"M7  2BB","E00173007",44,86
"M7  2EA","E00028405",4,21
"M7  2EA","E00028411",15,79
"M7  2FA","E00028413",2,8
"M7  2FA","E00028414",24,92
"M7  2FL","E00028411",1,3
"M7  2FL","E00028414",29,97
"M7  2FQ","E00028411",30,79
"M7  2FQ","E00028574",8,21
"M7  2GU","E00028403",28,26
"M7  2GU","E00173007",78,74
"M7  2JH","E00028419",34,94
"M7  2JH","E00028421",2,6
"M7  3BL","E00028579",6,9
"M7  3BL","E00028586",20,31
"M7  3BL","E00028590",39,60
"M7  3BN","E00028586",22,55
"M7  3BN","E00028590",18,45
"M7  3BR","E00028579",27,79
"M7  3BR","E00028590",7,21
"M7  3PG","E00028585",108,95
"M7  3PG","E00028611",6,5
"M7  3PP","E00028585",4,8
"M7  3PP","E00028611",48,92
"M7  3PT","E00028586",49,96
"M7  3PT","E00028611",2,4
"M7  4BU","E00026067",3,3
"M7  4BU","E00028402",42,42
"M7  4BU","E00028588",55,55
"M7  4DA","E00028402",22,76
"M7  4DA","E00028593",7,24
"M7  4DF","E00173007",8,22
"M7  4DF","E00173008",28,78
"M7  4DG","E00028403",47,43
"M7  4DG","E00173007",62,57
"M7  4DJ","E00173007",17,40
"M7  4DJ","E00173008",26,60
"M7  4EF","E00028574",133,94
"M7  4EF","E00028593",8,6
"M7  4FE","E00026067",12,24
"M7  4FE","E00028581",9,18
"M7  4FE","E00028588",29,58
"M7  4FN","E00028404",37,51
"M7  4FN","E00028406",35,49
"M7  4HF","E00028583",4,4
"M7  4HF","E00173013",110,96
"M7  4HY","E00028607",1,4
"M7  4HY","E00028609",22,96
"M7  4JQ","E00028404",7,58
"M7  4JQ","E00028406",5,42
"M7  4NG","E00028602",35,97
"M7  4NG","E00028605",1,3
"M7  4RE","E00028399",14,70
"M7  4RE","E00028406",6,30
"M7  4RT","E00028582",6,24
"M7  4RT","E00028587",19,76
"M7  4SA","E00171973",35,48
"M7  4SA","E00173012",38,52
"M7  4SH","E00028404",6,26
"M7  4SH","E00171973",17,74
"M7  4SJ","E00028404",13,59
"M7  4SJ","E00171973",9,41
"M7  4SW","E00028574",24,32
"M7  4SW","E00028593",51,68
"M7  4TH","E00028404",39,91
"M7  4TH","E00028406",4,9
"M7  4TT","E00028404",11,79
"M7  4TT","E00028406",3,21
"M7  4WL","E00028605",8,73
"M7  4WL","E00028608",3,27
"M7  4YD","E00175950",43,56
"M7  4YD","E00175951",34,44
"M7  4YL","E00175951",33,70
"M7  4YL","E00175953",14,30
"M7  4YT","E00026041",30,38
"M7  4YT","E00175951",49,62
"M7  4YW","E00175950",15,19
"M7  4YW","E00175951",64,81
"M7  4ZD","E00175950",65,78
"M7  4ZD","E00175951",18,22
"M7  4ZW","E00028577",7,47
"M7  4ZW","E00028609",8,53
"M8  0AH","E00175858",22,21
"M8  0AH","E00175903",85,79
"M8  0AL","E00026036",81,66
"M8  0AL","E00175831",41,34
"M8  0AQ","E00175940",18,30
"M8  0AQ","E00175943",42,70
"M8  0GQ","E00175903",139,89
"M8  0GQ","E00175904",18,11
"M8  0NE","E00026038",3,4
"M8  0NE","E00026069",68,96
"M8  0NL","E00175943",109,77
"M8  0NL","E00175944",32,23
"M8  0NZ","E00026054",15,68
"M8  0NZ","E00026056",7,32
"M8  0PD","E00026042",33,89
"M8  0PD","E00026049",4,11
"M8  0PF","E00026049",4,27
"M8  0PF","E00026072",11,73
"M8  0PP","E00026042",21,13
"M8  0PP","E00026045",42,26
"M8  0PP","E00026049",101,62
"M8  0PS","E00026046",128,98
"M8  0PS","E00026048",2,2
"M8  0PW","E00026046",63,89
"M8  0PW","E00175939",8,11
"M8  0SE","E00175939",107,70
"M8  0SE","E00175949",46,30
"M8  0SP","E00026056",1,5
"M8  0SP","E00175956",20,95
"M8  0SS","E00026058",114,95
"M8  0SS","E00175956",6,5
"M8  0TJ","E00026036",149,96
"M8  0TJ","E00026045",6,4
"M8  0TN","E00026036",8,22
"M8  0TN","E00026045",29,78
"M8  0WN","E00026043",88,75
